player_id,player,pos,squad,age,standard_club,born,matches_played,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,goals,assists,standard_performance_g+a,standard_performance_g-pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g+a,standard_per_90_minutes_g-pk,standard_per_90_minutes_g+a-pk,shooting_90s,shooting_standard_gls,shots,shots_on_target,shooting_standard_sot%,shooting_standard_sh/90,shooting_standard_sot/90,shooting_standard_g/sh,shooting_standard_g/sot,shooting_standard_pk,shooting_standard_pkatt,misc_90s,yellow_cards,red_cards,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,playingtime_playing_time_mp,playingtime_playing_time_min,playingtime_playing_time_mn/mp,playingtime_playing_time_min%,playingtime_playing_time_90s,playingtime_starts_starts,playingtime_starts_mn/start,playingtime_starts_compl,playingtime_subs_subs,playingtime_subs_mn/sub,playingtime_subs_unsub,playingtime_team_success_ppm,playingtime_team_success_ong,playingtime_team_success_onga,playingtime_team_success_+/-,playingtime_team_success_+/-90,playingtime_team_success_on-off,minutes,played
624,Milad Mohammadi,DF,ir IR Iran,32,,1993,3,2,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3,0,1,1,100.0,0.44,0.44,0.0,0.0,0,0,2.3,0,0,0,1,1,2,3,2,4,,,0,3,205.0,68.0,75.9,2.3,2,90.0,2,1,25.0,0,1.0,3.0,3.0,0.0,0.0,0.0,205,True
625,Mohammad Mohebi,MF,ir IR Iran,27,,1998,3,3,244,2.7,1,0,1,1,0,0,0,0,0.37,0.0,0.37,0.37,0.37,2.7,1,2,1,50.0,0.74,0.37,0.5,1.0,0,0,2.7,0,0,0,1,1,0,1,1,1,,,0,3,244.0,81.0,90.4,2.7,3,81.0,1,0,,0,1.0,3.0,3.0,0.0,0.0,0.0,244,True
626,Johan Mojica,DF,co Colombia,33,,1992,4,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,4.3,0,3,2,66.7,0.69,0.46,0.0,0.0,0,0,4.3,1,0,0,1,7,1,11,3,3,,,0,4,390.0,98.0,81.3,4.3,4,98.0,4,0,,1,2.5,5.0,1.0,4.0,0.92,0.92,390,True
627,Teboho Mokoena,MF,za South Africa,29,,1997,3,3,270,3.0,1,0,1,0,1,1,2,0,0.33,0.0,0.33,0.0,0.0,3.0,1,4,2,50.0,1.33,0.67,0.25,0.5,1,1,3.0,2,0,0,3,6,0,5,5,3,,,0,3,270.0,90.0,75.0,3.0,3,90.0,3,0,,0,0.33,1.0,4.0,-3.0,-1.0,-2.0,270,True
628,Nahuel Molina,DF,ar Argentina,28,,1998,7,5,528,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9,0,1,0,0.0,0.17,0.0,0.0,,0,0,5.9,0,0,0,3,0,1,5,8,3,,,0,7,528.0,75.0,65.2,5.9,5,84.0,1,2,54.0,1,2.57,7.0,7.0,0.0,0.0,-3.51,528,True
629,Jamiro Monteiro,MF,cv Cabo Verde,32,,1993,4,3,281,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1,0,5,1,20.0,1.6,0.32,0.0,0.0,0,0,3.1,0,0,0,4,2,0,7,4,4,,,0,4,281.0,70.0,72.1,3.1,3,76.0,0,1,54.0,0,0.75,3.0,4.0,-1.0,-0.32,-0.32,281,True
630,César Montes,DF,mx Mexico,29,,1997,4,4,314,3.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,3.5,0,1,1,100.0,0.29,0.29,0.0,0.0,0,0,3.5,0,1,0,4,3,0,2,2,1,,,0,4,314.0,79.0,69.8,3.5,4,79.0,2,0,,0,2.25,8.0,2.0,6.0,1.72,1.06,314,True
631,Gonzalo Montiel,DF,ar Argentina,29,,1997,6,2,192,2.1,0,1,1,0,0,0,1,0,0.0,0.47,0.47,0.0,0.47,2.1,0,1,0,0.0,0.47,0.0,0.0,,0,0,2.1,1,0,0,4,2,0,4,3,3,,,0,6,192.0,32.0,23.7,2.1,2,51.0,0,4,23.0,2,2.5,9.0,0.0,9.0,4.22,3.93,192,True
632,Kim Moon-hwan,MF,kr Korea Republic,30,,1995,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,,0.0,0.0,,,0,0,0.8,0,0,0,0,0,0,0,1,1,,,0,1,70.0,70.0,25.9,0.8,1,70.0,0,0,,2,0.0,0.0,1.0,-1.0,-1.29,-1.29,70,True
633,Gilberto Mora,MF,mx Mexico,17,,2008,4,3,213,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4,0,5,0,0.0,2.11,0.0,0.0,,0,0,2.4,0,0,0,3,3,0,4,2,2,,,0,4,213.0,53.0,47.3,2.4,3,63.0,0,1,25.0,1,2.25,6.0,3.0,3.0,1.27,-0.25,213,True
634,Diego Moreira,MF,be Belgium,21,,2004,1,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,,0.0,0.0,,,0,0,0.6,0,0,0,2,1,1,5,1,1,,,0,1,58.0,58.0,10.2,0.6,0,,0,1,58.0,5,3.0,3.0,0.0,3.0,4.66,3.95,58,True
635,Steven Moreira,DF,cv Cabo Verde,31,,1994,4,3,301,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3,0,2,0,0.0,0.6,0.0,0.0,,0,0,3.3,0,0,0,0,2,0,4,2,3,,,0,4,301.0,75.0,77.2,3.3,3,100.0,3,1,1.0,0,0.75,4.0,5.0,-1.0,-0.3,-0.3,301,True
636,Tshepang Moremi,MF,za South Africa,25,,2000,2,0,34,0.4,0,1,1,0,0,0,0,0,0.0,2.65,2.65,0.0,2.65,0.4,0,0,0,,0.0,0.0,,,0,0,0.4,0,0,0,1,1,0,0,0,1,,,0,2,34.0,17.0,9.4,0.4,0,,0,2,17.0,2,1.5,1.0,1.0,0.0,0.0,0.55,34,True
637,Orlando Mosquera,GK,pa Panama,31,,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,,0.0,0.0,,,0,0,3.0,0,0,0,0,0,0,0,0,0,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.0,0.0,4.0,-4.0,-1.33,,270,True
638,Samir El Mourabet,MF,ma Morocco,20,,2005,5,0,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0,0,0,,0.0,0.0,,,0,0,0.9,0,0,0,0,1,0,1,1,1,,,0,5,81.0,16.0,14.2,0.9,0,,0,5,16.0,1,2.2,3.0,0.0,3.0,3.33,3.15,81,True
639,Samuel Moutoussamy,MF,cd Congo DR,29,,1996,4,4,330,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.7,0,3,0,0.0,0.82,0.0,0.0,,0,0,3.7,1,0,0,8,1,0,1,1,8,,,0,4,330.0,83.0,91.7,3.7,4,83.0,1,0,,0,1.0,3.0,5.0,-2.0,-0.55,-6.55,330,True
640,Akmal Mozgovoy,MF,uz Uzbekistan,27,,1999,3,2,216,2.4,0,1,1,0,0,0,0,0,0.0,0.42,0.42,0.0,0.42,2.4,0,1,0,0.0,0.42,0.0,0.0,,0,0,2.4,0,0,0,0,3,0,0,2,0,,,0,3,216.0,72.0,80.0,2.4,2,86.0,1,1,45.0,0,0.0,2.0,7.0,-5.0,-2.08,4.58,216,True
641,Lionel Mpasi,GK,cd Congo DR,31,,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,,0.0,0.0,,,0,0,4.0,0,0,0,0,0,0,0,0,0,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,5.0,5.0,0.0,0.0,,360,True
642,Khuliso Mudau,DF,za South Africa,31,,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,,0.0,0.0,,,0,0,4.0,0,0,0,4,10,1,3,11,8,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,2.0,4.0,-2.0,-0.5,,360,True
643,Tarik Muharemovic,DF,ba Bosnia–Herz,23,,2003,3,3,259,2.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.9,0,1,0,0.0,0.35,0.0,0.0,,0,0,2.9,0,1,0,5,2,0,1,8,1,,,0,3,259.0,86.0,71.9,2.9,3,86.0,2,0,,0,0.33,1.0,4.0,-3.0,-1.04,-1.04,259,True
644,Miro Muheim,"DF,MF",ch Switzerland,28,,1998,3,0,87,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,1,0,0,1,3,0,2,2,1,,,0,3,87.0,29.0,14.5,1.0,0,,0,3,29.0,1,0.67,0.0,3.0,-3.0,-3.1,-4.33,87,True
645,Ngal'Ayel Mukau,MF,cd Congo DR,21,,2004,4,3,195,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,0,1,0,0.0,0.46,0.0,0.0,,0,0,2.2,0,0,0,3,4,1,0,3,2,,,0,4,195.0,49.0,54.2,2.2,3,59.0,0,1,19.0,0,1.0,4.0,2.0,2.0,0.92,2.01,195,True
646,Mert Müldür,DF,tr Türkiye,27,,1999,3,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,0,3,0,0.0,2.67,0.0,0.0,,0,0,1.1,0,0,0,1,2,0,6,1,2,,,0,3,101.0,34.0,37.4,1.1,1,90.0,1,2,6.0,0,1.0,1.0,1.0,0.0,0.0,1.07,101,True
647,Daniel Muñoz,DF,co Colombia,30,,1996,5,4,394,4.4,2,0,2,2,0,0,0,0,0.46,0.0,0.46,0.46,0.46,4.4,2,3,2,66.7,0.69,0.46,0.67,1.0,0,0,4.4,0,0,0,9,1,3,8,7,3,,,0,5,394.0,79.0,82.1,4.4,4,98.0,4,1,4.0,0,2.2,5.0,1.0,4.0,0.91,0.91,394,True
648,Petar Musa,FW,hr Croatia,28,,1998,2,2,110,1.2,1,0,1,1,0,0,0,0,0.82,0.0,0.82,0.82,0.82,1.2,1,1,1,100.0,0.82,0.82,1.0,1.0,0,0,1.2,0,0,0,1,1,0,0,0,0,,,0,2,110.0,55.0,30.6,1.2,2,55.0,0,0,,2,1.5,2.0,3.0,-1.0,-0.82,-0.82,110,True
649,Jamal Musiala,MF,de Germany,23,,2003,4,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.0,0.33,0.33,0.33,3.0,1,6,1,16.7,2.0,0.33,0.17,1.0,0,0,3.0,1,0,0,5,11,0,5,1,5,,,0,4,270.0,68.0,69.2,3.0,3,71.0,1,1,58.0,0,1.75,5.0,4.0,1.0,0.33,-3.42,270,True
650,Fernando Muslera,GK,uy Uruguay,39,,1986,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,,0.0,0.0,,,0,0,2.5,0,0,0,0,0,0,0,0,0,,,0,3,225.0,75.0,83.3,2.5,3,75.0,2,0,,0,0.67,3.0,4.0,-1.0,-0.4,-0.4,225,True
651,Phillipp Mwene,DF,at Austria,32,,1994,2,2,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,0,1,0,0.0,0.61,0.0,0.0,,0,0,1.6,0,0,0,1,1,0,6,3,0,,,0,2,147.0,74.0,40.8,1.6,2,74.0,0,0,,2,2.0,3.0,3.0,0.0,0.0,1.27,147,True
652,David Møller Wolfe,DF,no Norway,24,,2002,5,5,430,4.8,0,1,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,4.8,0,0,0,,0.0,0.0,,,0,0,4.8,0,0,0,7,2,0,5,3,3,,,0,5,430.0,86.0,75.4,4.8,5,86.0,2,0,,1,2.4,10.0,5.0,5.0,1.05,2.98,430,True
653,Yūto Nagatomo,"DF,MF",jp Japan,39,,1986,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,0,0,0,1,1,0,,,0,1,16.0,16.0,4.4,0.2,0,,0,1,16.0,3,1.0,0.0,0.0,0.0,0.0,-0.78,16,True
654,Keito Nakamura,MF,jp Japan,25,,2000,4,4,307,3.4,1,1,2,1,0,0,0,0,0.29,0.29,0.59,0.29,0.59,3.4,1,5,2,40.0,1.47,0.59,0.2,0.5,0,0,3.4,0,0,0,3,1,1,9,1,3,,,0,4,307.0,77.0,85.3,3.4,4,77.0,1,0,,0,1.25,7.0,4.0,3.0,0.88,0.88,307,True
655,Abdallah Nasib,DF,jo Jordan,32,,1994,3,3,260,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9,0,0,0,,0.0,0.0,,,0,0,2.9,0,0,0,1,1,0,0,7,3,,,0,3,260.0,87.0,96.3,2.9,3,87.0,2,0,,0,0.0,3.0,7.0,-4.0,-1.38,7.62,260,True
656,Sherzod Nasrullaev,"DF,MF",uz Uzbekistan,27,,1998,3,3,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,100.0,0.5,0.5,0.0,0.0,0,0,2.0,1,0,0,3,2,0,3,2,2,,,0,3,180.0,60.0,66.7,2.0,3,60.0,1,0,,0,0.0,1.0,7.0,-6.0,-3.0,0.0,180,True
657,Duckens Nazon,"FW,MF",ht Haiti,32,,1994,1,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0,1,1,100.0,3.75,3.75,0.0,0.0,0,0,0.3,1,0,0,0,1,0,0,0,0,,,0,1,24.0,24.0,8.9,0.3,0,,0,1,24.0,2,0.0,0.0,2.0,-2.0,-7.5,-6.04,24,True
658,Iliman Ndiaye,FW,sn Senegal,26,,2000,3,1,114,1.3,1,2,3,1,0,0,0,0,0.79,1.58,2.37,0.79,2.37,1.3,1,3,2,66.7,2.37,1.58,0.33,0.5,0,0,1.3,0,0,0,2,1,0,2,2,0,,,0,3,114.0,38.0,29.2,1.3,1,72.0,0,2,21.0,1,1.0,6.0,1.0,5.0,3.95,5.25,114,True
659,Dan Ndoye,"MF,FW",ch Switzerland,25,,2000,6,5,406,4.5,2,0,2,2,0,0,0,0,0.44,0.0,0.44,0.44,0.44,4.5,2,16,8,50.0,3.55,1.77,0.13,0.25,0,0,4.5,0,0,0,5,16,4,11,4,5,,,0,6,406.0,68.0,67.7,4.5,5,79.0,0,1,11.0,0,1.83,4.0,1.0,3.0,0.67,0.2,406,True
660,Jayden Nelson,"FW,MF",ca Canada,23,,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,22.5,0.0,0.0,,0,0,0.0,0,0,0,0,0,0,2,0,0,,,0,1,4.0,4.0,0.9,0.0,0,,0,1,4.0,4,0.0,0.0,1.0,-1.0,-22.5,-23.31,4,True
661,Ali Nemati,DF,ir IR Iran,30,,1996,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,3.0,1,0,0,3,0,1,2,0,2,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,3.0,3.0,0.0,0.0,,270,True
662,Abduvohid Nematov,GK,uz Uzbekistan,25,,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,,0.0,0.0,,,0,0,2.0,0,0,0,0,0,0,0,0,0,,,1,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,1,0.0,1.0,8.0,-7.0,-3.5,-1.5,180,True
663,Pedro Neto,MF,pt Portugal,26,,2000,5,5,350,3.9,0,1,1,0,0,0,0,0,0.0,0.26,0.26,0.0,0.26,3.9,0,1,0,0.0,0.26,0.0,0.0,,0,0,3.9,0,0,0,4,4,0,13,0,2,,,0,5,350.0,70.0,77.8,3.9,5,70.0,1,0,,0,1.6,4.0,2.0,2.0,0.51,-2.19,350,True
664,Manuel Neuer,GK,de Germany,40,,1986,4,4,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3,0,0,0,,0.0,0.0,,,0,0,4.3,0,0,0,0,2,0,0,0,0,,,0,4,390.0,98.0,100.0,4.3,4,98.0,4,0,,0,1.75,11.0,5.0,6.0,1.38,,390,True
665,João Neves,MF,pt Portugal,21,,2004,5,4,390,4.3,1,0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,4.3,1,3,1,33.3,0.69,0.23,0.33,1.0,0,0,4.3,0,0,0,1,4,0,2,4,7,,,0,5,390.0,78.0,86.7,4.3,4,86.0,3,1,45.0,0,1.6,7.0,3.0,4.0,0.92,-0.58,390,True
666,Rúben Neves,MF,pt Portugal,29,,1997,2,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0,2,0,0.0,3.27,0.0,0.0,,0,0,0.6,0,0,0,0,0,0,0,0,0,,,0,2,55.0,28.0,12.2,0.6,1,45.0,0,1,10.0,3,2.0,1.0,0.0,1.0,1.64,0.72,55,True
667,Neymar,"FW,MF",br Brazil,34,,1992,2,0,39,0.4,1,0,1,0,1,1,1,0,2.31,0.0,2.31,0.0,0.0,0.4,1,3,2,66.7,6.92,4.62,0.33,0.5,1,1,0.4,1,0,0,1,1,0,7,0,0,,,0,2,39.0,20.0,8.7,0.4,0,,0,2,20.0,1,1.5,1.0,2.0,-1.0,-2.31,-3.84,39,True
668,Nathan Ngoy,DF,be Belgium,23,,2003,4,4,335,3.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,3.7,0,1,0,0.0,0.27,0.0,0.0,,0,0,3.7,0,1,0,6,1,0,0,7,4,,,0,4,335.0,84.0,58.8,3.7,4,84.0,3,0,,1,1.25,6.0,4.0,2.0,0.54,-1.38,335,True
669,Moussa Niakhaté,DF,sn Senegal,30,,1996,4,4,390,4.3,0,1,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,4.3,0,1,0,0.0,0.23,0.0,0.0,,0,0,4.3,0,0,0,3,6,0,2,4,1,,,0,4,390.0,98.0,100.0,4.3,4,98.0,4,0,,0,0.75,10.0,9.0,1.0,0.23,,390,True
670,Gustaf Nilsson,FW,se Sweden,29,,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,45.0,0.0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,1,2.0,2.0,0.6,0.0,0,,0,1,2.0,3,0.0,0.0,0.0,0.0,0.0,0.75,2,True
671,Felix Nmecha,MF,de Germany,25,,2000,4,4,270,3.0,1,1,2,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67,3.0,1,8,3,37.5,2.67,1.0,0.13,0.33,0,0,3.0,0,0,0,3,3,0,2,2,9,,,0,4,270.0,68.0,69.2,3.0,4,68.0,1,0,,0,1.75,8.0,4.0,4.0,1.33,-0.17,270,True
672,Kristoffer Nordfeldt,GK,se Sweden,36,,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,,0.0,0.0,,,0,0,2.0,0,0,0,0,0,0,0,0,0,,,0,2,180.0,90.0,50.0,2.0,2,90.0,2,0,,2,1.5,6.0,6.0,0.0,0.0,1.5,180,True
673,Tyrese Noslin,MF,cw Curaçao,23,,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,0,2,0,3,0,0,,,0,1,14.0,14.0,5.2,0.2,0,,0,1,14.0,2,0.0,0.0,0.0,0.0,0.0,2.81,14,True
674,Ernest Nuamah,MF,gh Ghana,22,,2003,3,1,89,1.0,0,1,1,0,0,0,0,0,0.0,1.01,1.01,0.0,1.01,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,0,0,0,2,2,0,1,0,1,,,0,3,89.0,30.0,24.7,1.0,1,57.0,0,2,16.0,1,1.0,1.0,1.0,0.0,0.0,0.33,89,True
675,Matheus Nunes,"DF,MF",pt Portugal,27,,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,1,1.0,1.0,0.2,0.0,0,,0,1,1.0,4,1.0,0.0,0.0,0.0,0.0,-1.0,1,True
676,Darwin Núñez,FW,uy Uruguay,26,,1999,3,2,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,0,2,0,0.0,1.15,0.0,0.0,,0,0,1.7,0,0,0,1,1,2,1,2,1,,,0,3,156.0,52.0,57.8,1.7,2,68.0,1,1,21.0,0,0.67,0.0,2.0,-2.0,-1.15,-1.94,156,True
677,Antonio Nusa,FW,no Norway,21,,2005,6,4,318,3.5,1,0,1,1,0,0,1,0,0.28,0.0,0.28,0.28,0.28,3.5,1,6,2,33.3,1.7,0.57,0.17,0.5,0,0,3.5,1,0,0,1,5,2,7,2,2,,,0,6,318.0,53.0,55.8,3.5,4,64.0,0,2,31.0,0,2.0,6.0,4.0,2.0,0.57,0.57,318,True
678,Benjamin Nygren,MF,se Sweden,24,,2001,4,2,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0,0.0,0.69,0.0,0.0,,0,0,1.4,0,0,0,3,0,0,5,0,0,,,0,4,130.0,33.0,36.1,1.4,2,59.0,0,2,6.0,0,1.0,3.0,5.0,-2.0,-1.38,-0.99,130,True
679,Ørjan Nyland,GK,no Norway,35,,1990,5,5,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3,0,0,0,,0.0,0.0,,,0,0,5.3,0,0,0,0,0,0,0,1,0,,,0,5,480.0,96.0,84.2,5.3,5,96.0,5,0,,1,2.4,12.0,7.0,5.0,0.94,3.94,480,True
680,Aiden O'Neill,MF,au Australia,27,,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,2,0,0.0,0.5,0.0,0.0,,0,0,4.0,0,0,0,2,8,0,10,2,2,,,0,4,360.0,90.0,92.3,4.0,4,90.0,3,0,,0,1.25,3.0,3.0,0.0,0.0,0.0,360,True
681,Nico O'Reilly,DF,eng England,21,,2005,7,5,461,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5.1,0,7,1,14.3,1.37,0.2,0.0,0.0,0,0,5.1,1,0,0,6,4,0,4,5,3,,,0,7,461.0,66.0,61.5,5.1,5,86.0,3,2,17.0,1,2.29,12.0,8.0,4.0,0.78,-0.46,461,True
682,Salim Obaid,DF,jo Jordan,34,,1992,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,1,0,0,0,0,2,,,0,3,21.0,7.0,7.8,0.2,0,,0,3,7.0,0,0.0,0.0,2.0,-2.0,-8.57,-7.49,21,True
683,Armando Obispo,DF,cw Curaçao,27,,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,,0.0,0.0,,,0,0,3.0,0,0,0,1,0,1,0,7,1,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.33,1.0,9.0,-8.0,-2.67,,270,True
684,Guillermo Ochoa,GK,mx Mexico,40,,1985,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,0,0,0,0,0,,,0,1,13.0,13.0,2.9,0.1,0,,0,1,13.0,4,3.0,1.0,0.0,1.0,6.92,5.69,13,True
685,Kōki Ogawa,FW,jp Japan,28,,1997,3,0,42,0.5,0,1,1,0,0,0,0,0,0.0,2.14,2.14,0.0,2.14,0.5,0,3,0,0.0,6.43,0.0,0.0,,0,0,0.5,0,0,0,1,0,0,0,0,0,,,0,3,42.0,14.0,11.7,0.5,0,,0,3,14.0,1,0.67,1.0,0.0,1.0,2.14,1.58,42,True
686,Braian Ojeda,MF,py Paraguay,25,,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,0,0,0,0,0,0,,,0,1,22.0,22.0,4.6,0.2,0,,0,1,22.0,4,1.0,0.0,0.0,0.0,0.0,0.59,22,True
687,Noah Okafor,"FW,MF",ch Switzerland,26,,2000,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0,0.0,4.5,0.0,0.0,,0,0,0.2,0,0,0,0,0,0,0,0,1,,,0,1,20.0,20.0,3.3,0.2,0,,0,1,20.0,5,3.0,0.0,0.0,0.0,0.0,-0.62,20,True
688,Ime Okon,DF,za South Africa,22,,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,0.0,0.25,0.0,0.0,,0,0,4.0,0,0,0,1,0,0,0,5,2,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,2.0,4.0,-2.0,-0.5,,360,True
689,Paul Okon-Engstler,MF,au Australia,21,,2005,4,2,197,2.2,0,1,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,2.2,0,0,0,,0.0,0.0,,,0,0,2.2,0,0,0,3,2,0,2,5,2,,,0,4,197.0,49.0,50.5,2.2,2,80.0,0,2,19.0,0,1.25,2.0,2.0,0.0,0.0,0.0,197,True
690,Ben Old,MF,nz New Zealand,23,,2002,3,0,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,0,0,0,0,1,0,1,1,0,,,0,3,93.0,31.0,34.4,1.0,0,,0,3,31.0,0,0.33,1.0,6.0,-5.0,-4.84,-4.33,93,True
691,Michael Olise,MF,fr France,24,,2001,8,8,646,7.2,0,7,7,0,0,0,1,0,0.0,0.98,0.98,0.0,0.98,7.2,0,20,5,25.0,2.79,0.7,0.0,0.0,0,0,7.2,1,0,0,5,16,0,22,3,8,,,0,8,646.0,81.0,89.7,7.2,8,81.0,4,0,,0,2.25,19.0,10.0,9.0,1.25,0.04,646,True
692,Mathías Olivera,DF,uy Uruguay,28,,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,3.0,1,0,0,3,0,0,5,2,4,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.67,3.0,4.0,-1.0,-0.33,,270,True
693,Dani Olmo,MF,es Spain,28,,1998,8,6,491,5.5,0,2,2,0,0,0,0,0,0.0,0.37,0.37,0.0,0.37,5.5,0,13,2,15.4,2.38,0.37,0.0,0.0,0,0,5.5,0,0,0,6,10,0,1,1,5,,,0,8,491.0,61.0,65.5,5.5,6,75.0,0,2,21.0,0,2.75,9.0,1.0,8.0,1.47,-0.27,491,True
